law_type,category,month_idx,month_name,current_month,ytd,same_month_prev_year,prev_month
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),8,August,773,7599,842,790
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",8,August,2571,20901,2474,2424
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",8,August,2,15,1,1
IPC,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC/159 TO 168 EXCEPT 164 BNS)",8,August,2,24,4,6
IPC,"IMPERSONATION (Sec.170, 171 IPC/204,205 BNS)",8,August,3,12,1,0
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",8,August,44,319,38,45
IPC,MOLESTATION (Sec.354 IPC/74 BNS),8,August,447,3901,479,489
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),8,August,1,11,0,1
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),8,August,7,23,0,9
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),8,August,3,6,0,1
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",8,August,26,159,5,24
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",8,August,911,2724,227,393
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",8,August,88,800,84,96
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",8,August,0,2,0,0
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",8,August,424,2377,568,267
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),8,August,1,2,0,0
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),8,August,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),8,August,32,263,13,33
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",8,August,57,513,55,66
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),8,August,0,0,0,0
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",8,August,43,354,49,57
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",8,August,0,5,1,1
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",8,August,3,29,0,3
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",8,August,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),8,August,1,1,0,0
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),8,August,1,2,1,0
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),8,August,4,5,1,0
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",8,August,0,3,0,1
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),8,August,20,147,22,11
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),8,August,0,0,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),8,August,0,5,0,1
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),8,August,8,45,5,7
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),8,August,3,15,1,1
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",8,August,39,1188,44,80
IPC,Concealment of birth by secret disposal of Child,8,August,3,34,4,4
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,8,August,0,4,1,2
IPC,Disobedience to Order Promulgated by Public/Servant,8,August,3,19,0,4
IPC,Human Trafficking,8,August,1,9,0,0
IPC,Giving false information respecting an offence committed,8,August,1,24,1,3
IPC,Harbouring offender,8,August,0,2,0,0
IPC,Pettry Organised Crimes,8,August,6,126,20,12
IPC,Public Servant in Judicial proceeding,8,August,0,1,0,1
IPC,"The Indian Stamp Act, 1899",8,August,0,0,0,0
SLL,ANTIQUES (CULTURAL PROPERTY),8,August,0,5,0,0
SLL,ARMS ACT 1959,8,August,3,11,0,2
SLL,ARMS ACT 1960,8,August,14,106,6,17
SLL,ARMS ACT 1961,8,August,3,13,0,5
SLL,ARMS ACT 1962,8,August,10,84,9,11
SLL,ARMS ACT 1963,8,August,0,4,0,1
SLL,ARMS ACT 1964,8,August,1,19,1,2
SLL,ARMS ACT 1965,8,August,0,7,1,1
SLL,ARMS ACT 1966,8,August,3,30,3,1
SLL,ANIMAL,8,August,28,295,25,34
SLL,CINEMATOGRAPHY ACT 1952,8,August,0,0,0,0
SLL,CINEMATOGRAPHY ACT 1953,8,August,0,0,0,0
SLL,CONSUMER,8,August,87,535,32,88
SLL,COPY RIGHT ACT 1957,8,August,16,100,14,13
SLL,COPY RIGHT ACT 1958,8,August,3,54,7,5
SLL,CIVIL RIGHTS,8,August,0,4,0,1
SLL,SCHEDULED CASTE AND THE SCHEDULED TRIBES,8,August,168,1511,168,219
SLL,CHILDREN ACT,8,August,33,305,55,45
SLL,Protection of Children from Sexual Offences Act 2012 (POCSO),8,August,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1988,8,August,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,8,August,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,8,August,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,8,August,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,8,August,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,8,August,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,8,August,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,8,August,0,0,0,0
SLL,CUSTOMS,8,August,0,0,0,0
SLL,Explosives,8,August,4,63,10,15
SLL,FOREIGN EXCHANGE,8,August,0,0,0,0
SLL,FOREIGNER,8,August,10,70,1,15
SLL,FOREST,8,August,3,9,2,1
SLL,HIJACKING,8,August,0,0,0,0
SLL,IMMORAL TRAFFIC,8,August,23,226,15,37
SLL,BONDED LABOUR SYSTEM,8,August,1,4,0,0
SLL,INDIAN MOTOR VEHICLE,8,August,6,56,237,3
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,8,August,739,4270,437,701
SLL,PASSPORT ACT,8,August,0,4,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,8,August,0,0,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,8,August,0,0,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,8,August,0,0,0,0
SLL,KARNATAKA POLICE ACT 1963,8,August,451,4364,482,527
SLL,KARNATAKA POLICE ACT 1964,8,August,517,4789,479,562
SLL,KARNATAKA POLICE ACT 1965,8,August,22,176,21,24
SLL,KARNATAKA POLICE ACT 1966,8,August,3,561,10,7
SLL,KARNATAKA POLICE ACT 1967,8,August,34,368,37,47
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,8,August,10,73,11,5
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",8,August,0,0,1,0
SLL,OFFICIAL SECURITY RELATED ACTS,8,August,0,1,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),8,August,0,0,0,0
SLL,RAILWAYS ACT,8,August,1,2,0,0
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,8,August,0,0,0,0
SLL,CRIMES RELATED TO WOMEN,8,August,134,1290,140,196
SLL,INDIAN LUNACY ACT,8,August,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,8,August,0,9,2,0
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",8,August,92,2539,111,108
SLL,KARNATAKA STATE LOCAL ACTS,8,August,843,8083,653,931
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),8,August,1264,9890,1823,1320
SLL,NATIONAL SECURITY ACT,8,August,0,0,0,0
SLL,POCSO,8,August,332,2929,354,376
SLL,Aadhar Act,8,August,0,0,0,0
WOMEN,Rape (Sec. 376 IPC),8,August,82,629,61,69
WOMEN,Outraging modesty (Molestation) (sec.354 IPC),8,August,447,3901,479,489
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),8,August,13,80,9,8
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),8,August,32,263,13,33
WOMEN,Murder for Dowry - by burning (Sec.302 IPC),8,August,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",8,August,0,4,2,0
WOMEN,Murder for other reasons,8,August,34,247,27,20
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),8,August,0,1,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),8,August,0,11,4,1
WOMEN,Attempt to Commit murder for other reasons,8,August,87,656,57,67
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",8,August,0,1,0,0
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),8,August,10,78,9,12
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),8,August,241,1899,230,250
WOMEN,Abetment of Suicide (Sec.306 IPC),8,August,12,112,20,18
WOMEN,Immoral Traffic (prevention) Act.,8,August,23,226,15,37
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,8,August,0,1,0,0
WOMEN,Pornography,8,August,0,1,0,0
WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),8,August,13,92,7,12
WOMEN,Offences related to Marriage,8,August,2,21,0,2
WOMEN,Cyber Crimes,8,August,352,2991,544,405
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",8,August,0,5,1,1
CHILDREN,Rape on Minor,8,August,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC),8,August,6,26,4,5
CHILDREN,Kidnapping & Abduction of Children,8,August,339,2601,322,297
CHILDREN,For Ransom - of Children,8,August,0,5,0,0
CHILDREN,of Children - for begging,8,August,0,0,0,0
CHILDREN,of Girls - Immoral Purpose,8,August,0,0,0,0
CHILDREN,With intent to Steal from Child,8,August,0,0,0,0
CHILDREN,Lawful Guardianship,8,August,1,2,1,0
CHILDREN,Procuration of Minor Girls - For Prostitution,8,August,0,0,0,0
CHILDREN,Procuration of Minor Girls - Importing of Girl,8,August,0,0,0,0
CHILDREN,Procuration of Minor Girls - For Other Purposes,8,August,1,9,0,0
CHILDREN,Sub Total,8,August,341,2617,323,297
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),8,August,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,8,August,19,140,14,16
CHILDREN,POCSO Act,8,August,332,2929,354,376
CHILDREN,Death of Children due to miscarriage,8,August,2,15,1,1
CHILDREN,Juvenile Justice Act,8,August,6,103,12,12
CHILDREN,Child Labour (Pro.& Reg.) Act,8,August,8,61,29,17
CHILDREN,Probation of Offenders Act,8,August,0,1,0,0
SCST,Murder,8,August,8,63,8,7
OTHER,Rape,8,August,16,106,7,12
OTHER,Kidnapping,8,August,10,121,10,18
OTHER,Offences under the Protection of Civil Rights Act.,8,August,0,6,0,1
OTHER,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),8,August,134,1215,143,181
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",9,September,100,923,92,97
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),9,September,307,2486,248,266
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),9,September,7,93,15,10
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),9,September,8,50,4,6
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",9,September,70,700,58,83
IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),9,September,21,148,2,23
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",9,September,379,3131,335,321
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",9,September,15,145,14,11
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",9,September,90,787,92,84
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",9,September,302,2893,284,350
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",9,September,97,798,97,91
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),9,September,1613,15282,1747,1560
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",9,September,261,2592,284,285
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",9,September,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",9,September,19,151,12,18
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),9,September,68,553,41,67
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",9,September,506,4221,534,374
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",9,September,0,25,2,2
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",9,September,63,462,53,47
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",9,September,1323,12413,1334,1223
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",9,September,1,18,0,3
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),9,September,72,546,46,53
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",9,September,10,148,18,15
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",9,September,4,21,2,3
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),9,September,37,215,39,27
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",9,September,3,12,1,0
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),9,September,293,2452,211,258
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",9,September,3,14,2,1
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),9,September,219,2089,217,240
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),9,September,251,2142,226,238
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),9,September,6,85,15,10
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),9,September,26,238,33,23
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),9,September,719,8408,865,832
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",9,September,2512,23331,2399,2519
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",9,September,0,30,0,4
IPC,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC/262,263,265 BNS)",9,September,4,64,9,7
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",9,September,35,354,33,44
IPC,MOLESTATION (Sec.354 IPC/74 BNS),9,September,464,4373,469,449
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),9,September,0,10,3,0
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),9,September,8,31,0,7
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),9,September,0,6,0,3
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",9,September,155,315,7,27
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",9,September,1164,3889,312,912
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",9,September,98,902,71,89
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",9,September,1,3,1,0
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",9,September,448,2825,186,423
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),9,September,0,2,1,1
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),9,September,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),9,September,38,300,27,32
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",9,September,54,567,60,56
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),9,September,0,0,0,0
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",9,September,37,390,30,41
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",9,September,0,5,0,0
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",9,September,4,33,2,3
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",9,September,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),9,September,1,2,0,1
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),9,September,0,4,0,0
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),9,September,0,5,0,4
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",9,September,0,3,0,0
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),9,September,14,163,16,21
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),9,September,0,0,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),9,September,1,6,0,0
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),9,September,7,51,4,7
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),9,September,1,16,2,3
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",9,September,70,1258,42,39
IPC,Concealment of birth by secret disposal of Child,9,September,2,36,4,3
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,9,September,0,4,1,0
IPC,Disobedience to Order Promulgated by Public/Servant,9,September,23,70,0,7
IPC,Giving false information respecting an offence committed,9,September,1,25,0,1
IPC,Harbouring offender,9,September,1,3,0,0
IPC,Pettry Organised Crimes,9,September,9,135,10,6
IPC,Public Servant in Judicial proceeding,9,September,0,1,0,0
IPC,"The Indian Stamp Act, 1899",9,September,0,0,0,0
SLL,ANTIQUES (CULTURAL PROPERTY),9,September,0,5,0,0
SLL,ARMS ACT 1959,9,September,2,13,2,3
SLL,ARMS ACT 1960,9,September,18,124,17,14
SLL,ARMS ACT 1961,9,September,3,16,1,3
SLL,ARMS ACT 1962,9,September,10,94,5,10
SLL,ARMS ACT 1963,9,September,0,4,2,0
SLL,ARMS ACT 1964,9,September,4,23,2,1
SLL,ARMS ACT 1965,9,September,0,7,0,0
SLL,ARMS ACT 1966,9,September,3,33,4,3
SLL,ANIMAL,9,September,32,328,14,28
SLL,CINEMATOGRAPHY ACT 1952,9,September,0,0,0,0
SLL,CINEMATOGRAPHY ACT 1953,9,September,0,0,0,0
SLL,CONSUMER,9,September,90,625,34,87
SLL,COPY RIGHT ACT 1957,9,September,7,106,14,16
SLL,COPY RIGHT ACT 1958,9,September,3,57,3,3
SLL,CIVIL RIGHTS,9,September,0,4,0,0
SLL,SCHEDULED CASTE AND THE SCHEDULED TRIBES,9,September,206,1719,180,172
SLL,CHILDREN ACT,9,September,28,331,27,32
SLL,PREVENTION OF CORRUPTION ACT 1988,9,September,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,9,September,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,9,September,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,9,September,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,9,September,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,9,September,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,9,September,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,9,September,0,0,0,0
SLL,CUSTOMS,9,September,0,0,0,0
SLL,Explosives,9,September,9,71,5,4
SLL,FOREIGN EXCHANGE,9,September,0,0,0,0
SLL,FOREIGNER,9,September,6,76,13,10
SLL,FOREST,9,September,2,11,0,3
SLL,HIJACKING,9,September,0,0,0,0
SLL,IMMORAL TRAFFIC,9,September,30,256,23,23
SLL,BONDED LABOUR SYSTEM,9,September,0,4,2,1
SLL,INDIAN MOTOR VEHICLE,9,September,3,57,13,5
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,9,September,452,4722,340,739
SLL,PASSPORT ACT,9,September,1,5,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,9,September,0,0,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,9,September,0,0,1,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,9,September,0,0,0,0
SLL,KARNATAKA POLICE ACT 1963,9,September,390,4755,346,451
SLL,KARNATAKA POLICE ACT 1964,9,September,428,5221,377,520
SLL,KARNATAKA POLICE ACT 1965,9,September,22,198,19,22
SLL,KARNATAKA POLICE ACT 1966,9,September,17,578,3,4
SLL,KARNATAKA POLICE ACT 1967,9,September,35,400,38,32
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,9,September,31,104,8,10
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",9,September,0,0,0,0
SLL,OFFICIAL SECURITY RELATED ACTS,9,September,0,1,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),9,September,0,0,0,0
SLL,RAILWAYS ACT,9,September,0,2,0,1
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,9,September,0,0,1,0
SLL,CRIMES RELATED TO WOMEN,9,September,171,1472,144,139
SLL,INDIAN LUNACY ACT,9,September,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,9,September,1,10,0,0
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",9,September,245,2785,76,92
SLL,KARNATAKA STATE LOCAL ACTS,9,September,1136,9227,783,847
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),9,September,1296,11197,1738,1265
SLL,NATIONAL SECURITY ACT,9,September,0,0,0,0
SLL,POCSO,9,September,338,3332,339,379
SLL,Aadhar Act,9,September,1,1,0,0
WOMEN,Rape (Sec. 376 IPC),9,September,70,700,58,83
WOMEN,Outraging modesty (Molestation) (sec.354 IPC),9,September,464,4373,469,449
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),9,September,8,87,6,13
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),9,September,38,300,27,32
WOMEN,Murder for Dowry - by burning (Sec.302 IPC),9,September,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",9,September,0,4,1,0
WOMEN,Murder for other reasons,9,September,37,282,31,34
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),9,September,0,1,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),9,September,3,14,3,0
WOMEN,Attempt to Commit murder for other reasons,9,September,91,745,48,89
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",9,September,0,1,1,0
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),9,September,6,84,14,10
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),9,September,251,2142,226,238
WOMEN,Abetment of Suicide (Sec.306 IPC),9,September,16,129,14,12
WOMEN,Immoral Traffic (prevention) Act.,9,September,20,115,30,12
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,9,September,0,1,0,0
WOMEN,Pornography,9,September,1,2,0,0
WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),9,September,16,108,20,13
WOMEN,Offences related to Marriage,9,September,4,25,2,2
WOMEN,Cyber Crimes,9,September,397,3389,559,352
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",9,September,0,5,0,0
CHILDREN,Rape on Minor,9,September,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC),9,September,7,51,4,7
CHILDREN,Kidnapping & Abduction of Children,9,September,348,2890,318,294
CHILDREN,For Ransom - of Children,9,September,1,6,0,0
CHILDREN,of Children - for begging,9,September,0,0,0,0
CHILDREN,of Girls - Immoral Purpose,9,September,0,0,0,0
CHILDREN,With intent to Steal from Child,9,September,0,0,0,0
CHILDREN,Lawful Guardianship,9,September,0,1,0,0
CHILDREN,Procuration of Minor Girls - For Prostitution,9,September,0,0,0,0
CHILDREN,Procuration of Minor Girls - Importing of Girl,9,September,0,0,0,0
CHILDREN,Procuration of Minor Girls - For Other Purposes,9,September,2,11,1,1
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),9,September,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,9,September,13,151,11,18
CHILDREN,POCSO Act,9,September,338,3332,339,379
CHILDREN,Death of Children due to miscarriage,9,September,0,15,0,2
CHILDREN,Juvenile Justice Act,9,September,8,111,10,5
CHILDREN,Child Labour (Pro.& Reg.) Act,9,September,4,65,5,8
CHILDREN,Probation of Offenders Act,9,September,0,0,1,0
SCST,Murder,9,September,6,74,9,9
SCST,Rape,9,September,16,122,10,16
SCST,Kidnapping,9,September,11,133,15,12
SCST,Offences under the Protection of Civil Rights Act.,9,September,0,7,0,0
SCST,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),9,September,173,1383,146,135
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",10,October,106,1030,101,104
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),10,October,325,2800,216,302
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),10,October,7,101,7,8
