station_id,district_id,district,hour,crime_count
SYN-PS-0096,D19,Chikkamagaluru,1,45
SYN-PS-0096,D19,Chikkamagaluru,2,40
SYN-PS-0096,D19,Chikkamagaluru,3,29
SYN-PS-0096,D19,Chikkamagaluru,4,23
SYN-PS-0096,D19,Chikkamagaluru,5,17
SYN-PS-0096,D19,Chikkamagaluru,6,17
SYN-PS-0096,D19,Chikkamagaluru,7,22
SYN-PS-0096,D19,Chikkamagaluru,8,28
SYN-PS-0096,D19,Chikkamagaluru,9,33
SYN-PS-0096,D19,Chikkamagaluru,10,33
SYN-PS-0096,D19,Chikkamagaluru,11,33
SYN-PS-0096,D19,Chikkamagaluru,12,33
SYN-PS-0096,D19,Chikkamagaluru,13,33
SYN-PS-0096,D19,Chikkamagaluru,14,33
SYN-PS-0096,D19,Chikkamagaluru,15,39
SYN-PS-0096,D19,Chikkamagaluru,16,44
SYN-PS-0096,D19,Chikkamagaluru,17,50
SYN-PS-0096,D19,Chikkamagaluru,18,62
SYN-PS-0096,D19,Chikkamagaluru,19,68
SYN-PS-0096,D19,Chikkamagaluru,20,68
SYN-PS-0096,D19,Chikkamagaluru,21,62
SYN-PS-0096,D19,Chikkamagaluru,22,57
SYN-PS-0096,D19,Chikkamagaluru,23,51
SYN-PS-0097,D19,Chikkamagaluru,0,21
SYN-PS-0097,D19,Chikkamagaluru,1,19
SYN-PS-0097,D19,Chikkamagaluru,2,17
SYN-PS-0097,D19,Chikkamagaluru,3,12
SYN-PS-0097,D19,Chikkamagaluru,4,10
SYN-PS-0097,D19,Chikkamagaluru,5,7
SYN-PS-0097,D19,Chikkamagaluru,6,7
SYN-PS-0097,D19,Chikkamagaluru,7,9
SYN-PS-0097,D19,Chikkamagaluru,8,11
SYN-PS-0097,D19,Chikkamagaluru,9,13
SYN-PS-0097,D19,Chikkamagaluru,10,13
SYN-PS-0097,D19,Chikkamagaluru,11,13
SYN-PS-0097,D19,Chikkamagaluru,12,13
SYN-PS-0097,D19,Chikkamagaluru,13,13
SYN-PS-0097,D19,Chikkamagaluru,14,13
SYN-PS-0097,D19,Chikkamagaluru,15,16
SYN-PS-0097,D19,Chikkamagaluru,16,18
SYN-PS-0097,D19,Chikkamagaluru,17,20
SYN-PS-0097,D19,Chikkamagaluru,18,26
SYN-PS-0097,D19,Chikkamagaluru,19,28
SYN-PS-0097,D19,Chikkamagaluru,20,28
SYN-PS-0097,D19,Chikkamagaluru,21,26
SYN-PS-0097,D19,Chikkamagaluru,22,23
SYN-PS-0097,D19,Chikkamagaluru,23,21
SYN-PS-0098,D19,Chikkamagaluru,0,30
SYN-PS-0098,D19,Chikkamagaluru,1,27
SYN-PS-0098,D19,Chikkamagaluru,2,24
SYN-PS-0098,D19,Chikkamagaluru,3,17
SYN-PS-0098,D19,Chikkamagaluru,4,14
SYN-PS-0098,D19,Chikkamagaluru,5,10
SYN-PS-0098,D19,Chikkamagaluru,6,10
SYN-PS-0098,D19,Chikkamagaluru,7,14
SYN-PS-0098,D19,Chikkamagaluru,8,17
SYN-PS-0098,D19,Chikkamagaluru,9,19
SYN-PS-0098,D19,Chikkamagaluru,10,19
SYN-PS-0098,D19,Chikkamagaluru,11,19
SYN-PS-0098,D19,Chikkamagaluru,12,19
SYN-PS-0098,D19,Chikkamagaluru,13,19
SYN-PS-0098,D19,Chikkamagaluru,14,19
SYN-PS-0098,D19,Chikkamagaluru,15,23
SYN-PS-0098,D19,Chikkamagaluru,16,26
SYN-PS-0098,D19,Chikkamagaluru,17,29
SYN-PS-0098,D19,Chikkamagaluru,18,37
SYN-PS-0098,D19,Chikkamagaluru,19,40
SYN-PS-0098,D19,Chikkamagaluru,20,40
SYN-PS-0098,D19,Chikkamagaluru,21,37
SYN-PS-0098,D19,Chikkamagaluru,22,34
SYN-PS-0098,D19,Chikkamagaluru,23,30
SYN-PS-0099,D19,Chikkamagaluru,0,26
SYN-PS-0099,D19,Chikkamagaluru,1,23
SYN-PS-0099,D19,Chikkamagaluru,2,20
SYN-PS-0099,D19,Chikkamagaluru,3,15
SYN-PS-0099,D19,Chikkamagaluru,4,11
SYN-PS-0099,D19,Chikkamagaluru,5,8
SYN-PS-0099,D19,Chikkamagaluru,6,8
SYN-PS-0099,D19,Chikkamagaluru,7,11
SYN-PS-0099,D19,Chikkamagaluru,8,14
SYN-PS-0099,D19,Chikkamagaluru,9,17
SYN-PS-0099,D19,Chikkamagaluru,10,17
SYN-PS-0099,D19,Chikkamagaluru,11,17
SYN-PS-0099,D19,Chikkamagaluru,12,17
SYN-PS-0099,D19,Chikkamagaluru,13,17
SYN-PS-0099,D19,Chikkamagaluru,14,17
SYN-PS-0099,D19,Chikkamagaluru,15,19
SYN-PS-0099,D19,Chikkamagaluru,16,22
SYN-PS-0099,D19,Chikkamagaluru,17,25
SYN-PS-0099,D19,Chikkamagaluru,18,32
SYN-PS-0099,D19,Chikkamagaluru,19,35
SYN-PS-0099,D19,Chikkamagaluru,20,35
SYN-PS-0099,D19,Chikkamagaluru,21,32
SYN-PS-0099,D19,Chikkamagaluru,22,29
SYN-PS-0099,D19,Chikkamagaluru,23,26
SYN-PS-0100,D19,Chikkamagaluru,0,29
SYN-PS-0100,D19,Chikkamagaluru,1,26
SYN-PS-0100,D19,Chikkamagaluru,2,23
SYN-PS-0100,D19,Chikkamagaluru,3,16
SYN-PS-0100,D19,Chikkamagaluru,4,12
SYN-PS-0100,D19,Chikkamagaluru,5,9
SYN-PS-0100,D19,Chikkamagaluru,6,9
SYN-PS-0100,D19,Chikkamagaluru,7,12
SYN-PS-0100,D19,Chikkamagaluru,8,15
SYN-PS-0100,D19,Chikkamagaluru,9,19
SYN-PS-0100,D19,Chikkamagaluru,10,19
SYN-PS-0100,D19,Chikkamagaluru,11,19
SYN-PS-0100,D19,Chikkamagaluru,12,19
SYN-PS-0100,D19,Chikkamagaluru,13,19
SYN-PS-0100,D19,Chikkamagaluru,14,19
SYN-PS-0100,D19,Chikkamagaluru,15,22
SYN-PS-0100,D19,Chikkamagaluru,16,25
SYN-PS-0100,D19,Chikkamagaluru,17,28
SYN-PS-0100,D19,Chikkamagaluru,18,36
SYN-PS-0100,D19,Chikkamagaluru,19,39
SYN-PS-0100,D19,Chikkamagaluru,20,39
SYN-PS-0100,D19,Chikkamagaluru,21,36
SYN-PS-0100,D19,Chikkamagaluru,22,32
SYN-PS-0100,D19,Chikkamagaluru,23,29
SYN-PS-0101,D19,Chikkamagaluru,0,64
SYN-PS-0101,D19,Chikkamagaluru,1,57
SYN-PS-0101,D19,Chikkamagaluru,2,50
SYN-PS-0101,D19,Chikkamagaluru,3,36
SYN-PS-0101,D19,Chikkamagaluru,4,29
SYN-PS-0101,D19,Chikkamagaluru,5,22
SYN-PS-0101,D19,Chikkamagaluru,6,22
SYN-PS-0101,D19,Chikkamagaluru,7,29
SYN-PS-0101,D19,Chikkamagaluru,8,35
SYN-PS-0101,D19,Chikkamagaluru,9,42
SYN-PS-0101,D19,Chikkamagaluru,10,42
SYN-PS-0101,D19,Chikkamagaluru,11,42
SYN-PS-0101,D19,Chikkamagaluru,12,42
SYN-PS-0101,D19,Chikkamagaluru,13,42
SYN-PS-0101,D19,Chikkamagaluru,14,42
SYN-PS-0101,D19,Chikkamagaluru,15,49
SYN-PS-0101,D19,Chikkamagaluru,16,56
SYN-PS-0101,D19,Chikkamagaluru,17,63
SYN-PS-0101,D19,Chikkamagaluru,18,78
SYN-PS-0101,D19,Chikkamagaluru,19,85
SYN-PS-0101,D19,Chikkamagaluru,20,85
SYN-PS-0101,D19,Chikkamagaluru,21,78
SYN-PS-0101,D19,Chikkamagaluru,22,71
SYN-PS-0101,D19,Chikkamagaluru,23,64
SYN-PS-0102,D20,Uttara Kannada,0,27
SYN-PS-0102,D20,Uttara Kannada,1,24
SYN-PS-0102,D20,Uttara Kannada,2,21
SYN-PS-0102,D20,Uttara Kannada,3,15
SYN-PS-0102,D20,Uttara Kannada,4,12
SYN-PS-0102,D20,Uttara Kannada,5,9
SYN-PS-0102,D20,Uttara Kannada,6,9
SYN-PS-0102,D20,Uttara Kannada,7,12
SYN-PS-0102,D20,Uttara Kannada,8,15
SYN-PS-0102,D20,Uttara Kannada,9,18
SYN-PS-0102,D20,Uttara Kannada,10,18
SYN-PS-0102,D20,Uttara Kannada,11,18
SYN-PS-0102,D20,Uttara Kannada,12,18
SYN-PS-0102,D20,Uttara Kannada,13,18
SYN-PS-0102,D20,Uttara Kannada,14,18
SYN-PS-0102,D20,Uttara Kannada,15,21
SYN-PS-0102,D20,Uttara Kannada,16,24
SYN-PS-0102,D20,Uttara Kannada,17,27
SYN-PS-0102,D20,Uttara Kannada,18,34
SYN-PS-0102,D20,Uttara Kannada,19,36
SYN-PS-0102,D20,Uttara Kannada,20,36
SYN-PS-0102,D20,Uttara Kannada,21,33
SYN-PS-0102,D20,Uttara Kannada,22,30
SYN-PS-0102,D20,Uttara Kannada,23,27
SYN-PS-0103,D20,Uttara Kannada,0,60
SYN-PS-0103,D20,Uttara Kannada,1,54
SYN-PS-0103,D20,Uttara Kannada,2,47
SYN-PS-0103,D20,Uttara Kannada,3,34
SYN-PS-0103,D20,Uttara Kannada,4,27
SYN-PS-0103,D20,Uttara Kannada,5,20
SYN-PS-0103,D20,Uttara Kannada,6,20
SYN-PS-0103,D20,Uttara Kannada,7,27
SYN-PS-0103,D20,Uttara Kannada,8,34
SYN-PS-0103,D20,Uttara Kannada,9,40
SYN-PS-0103,D20,Uttara Kannada,10,40
SYN-PS-0103,D20,Uttara Kannada,11,40
SYN-PS-0103,D20,Uttara Kannada,12,39
SYN-PS-0103,D20,Uttara Kannada,13,39
SYN-PS-0103,D20,Uttara Kannada,14,39
SYN-PS-0103,D20,Uttara Kannada,15,46
SYN-PS-0103,D20,Uttara Kannada,16,53
SYN-PS-0103,D20,Uttara Kannada,17,59
SYN-PS-0103,D20,Uttara Kannada,18,74
SYN-PS-0103,D20,Uttara Kannada,19,80
SYN-PS-0103,D20,Uttara Kannada,20,80
SYN-PS-0103,D20,Uttara Kannada,21,74
SYN-PS-0103,D20,Uttara Kannada,22,67
SYN-PS-0103,D20,Uttara Kannada,23,60
SYN-PS-0104,D20,Uttara Kannada,0,62
SYN-PS-0104,D20,Uttara Kannada,1,55
SYN-PS-0104,D20,Uttara Kannada,2,49
SYN-PS-0104,D20,Uttara Kannada,3,35
SYN-PS-0104,D20,Uttara Kannada,4,27
SYN-PS-0104,D20,Uttara Kannada,5,20
SYN-PS-0104,D20,Uttara Kannada,6,20
SYN-PS-0104,D20,Uttara Kannada,7,27
SYN-PS-0104,D20,Uttara Kannada,8,34
SYN-PS-0104,D20,Uttara Kannada,9,41
SYN-PS-0104,D20,Uttara Kannada,10,41
SYN-PS-0104,D20,Uttara Kannada,11,41
SYN-PS-0104,D20,Uttara Kannada,12,41
SYN-PS-0104,D20,Uttara Kannada,13,41
SYN-PS-0104,D20,Uttara Kannada,14,41
SYN-PS-0104,D20,Uttara Kannada,15,48
SYN-PS-0104,D20,Uttara Kannada,16,54
SYN-PS-0104,D20,Uttara Kannada,17,61
SYN-PS-0104,D20,Uttara Kannada,18,76
SYN-PS-0104,D20,Uttara Kannada,19,83
SYN-PS-0104,D20,Uttara Kannada,20,83
SYN-PS-0104,D20,Uttara Kannada,21,76
SYN-PS-0104,D20,Uttara Kannada,22,69
SYN-PS-0104,D20,Uttara Kannada,23,62
SYN-PS-0105,D20,Uttara Kannada,0,56
SYN-PS-0105,D20,Uttara Kannada,1,50
SYN-PS-0105,D20,Uttara Kannada,2,44
SYN-PS-0105,D20,Uttara Kannada,3,31
SYN-PS-0105,D20,Uttara Kannada,4,24
SYN-PS-0105,D20,Uttara Kannada,5,18
SYN-PS-0105,D20,Uttara Kannada,6,18
SYN-PS-0105,D20,Uttara Kannada,7,24
SYN-PS-0105,D20,Uttara Kannada,8,30
SYN-PS-0105,D20,Uttara Kannada,9,37
SYN-PS-0105,D20,Uttara Kannada,10,37
SYN-PS-0105,D20,Uttara Kannada,11,37
SYN-PS-0105,D20,Uttara Kannada,12,37
SYN-PS-0105,D20,Uttara Kannada,13,37
SYN-PS-0105,D20,Uttara Kannada,14,37
SYN-PS-0105,D20,Uttara Kannada,15,43
SYN-PS-0105,D20,Uttara Kannada,16,49
SYN-PS-0105,D20,Uttara Kannada,17,55
SYN-PS-0105,D20,Uttara Kannada,18,69
SYN-PS-0105,D20,Uttara Kannada,19,75
SYN-PS-0105,D20,Uttara Kannada,20,75
SYN-PS-0105,D20,Uttara Kannada,21,69
SYN-PS-0105,D20,Uttara Kannada,22,62
SYN-PS-0105,D20,Uttara Kannada,23,56
SYN-PS-0106,D21,Belagavi Dist,0,56
SYN-PS-0106,D21,Belagavi Dist,1,50
SYN-PS-0106,D21,Belagavi Dist,2,43
SYN-PS-0106,D21,Belagavi Dist,3,31
SYN-PS-0106,D21,Belagavi Dist,4,25
SYN-PS-0106,D21,Belagavi Dist,5,19
SYN-PS-0106,D21,Belagavi Dist,6,19
SYN-PS-0106,D21,Belagavi Dist,7,24
SYN-PS-0106,D21,Belagavi Dist,8,30
SYN-PS-0106,D21,Belagavi Dist,9,36
SYN-PS-0106,D21,Belagavi Dist,10,36
SYN-PS-0106,D21,Belagavi Dist,11,36
SYN-PS-0106,D21,Belagavi Dist,12,36
SYN-PS-0106,D21,Belagavi Dist,13,36
SYN-PS-0106,D21,Belagavi Dist,14,36
SYN-PS-0106,D21,Belagavi Dist,15,42
SYN-PS-0106,D21,Belagavi Dist,16,49
SYN-PS-0106,D21,Belagavi Dist,17,55
SYN-PS-0106,D21,Belagavi Dist,18,68
SYN-PS-0106,D21,Belagavi Dist,19,74
SYN-PS-0106,D21,Belagavi Dist,20,74
SYN-PS-0106,D21,Belagavi Dist,21,68
SYN-PS-0106,D21,Belagavi Dist,22,62
SYN-PS-0106,D21,Belagavi Dist,23,56
SYN-PS-0107,D21,Belagavi Dist,0,124
SYN-PS-0107,D21,Belagavi Dist,1,109
SYN-PS-0107,D21,Belagavi Dist,2,95
SYN-PS-0107,D21,Belagavi Dist,3,68
SYN-PS-0107,D21,Belagavi Dist,4,54
SYN-PS-0107,D21,Belagavi Dist,5,41
SYN-PS-0107,D21,Belagavi Dist,6,41
SYN-PS-0107,D21,Belagavi Dist,7,54
SYN-PS-0107,D21,Belagavi Dist,8,68
SYN-PS-0107,D21,Belagavi Dist,9,82
SYN-PS-0107,D21,Belagavi Dist,10,82
SYN-PS-0107,D21,Belagavi Dist,11,82
SYN-PS-0107,D21,Belagavi Dist,12,82
SYN-PS-0107,D21,Belagavi Dist,13,82
SYN-PS-0107,D21,Belagavi Dist,14,82
SYN-PS-0107,D21,Belagavi Dist,15,95
SYN-PS-0107,D21,Belagavi Dist,16,109
SYN-PS-0107,D21,Belagavi Dist,17,123
SYN-PS-0107,D21,Belagavi Dist,18,151
SYN-PS-0107,D21,Belagavi Dist,19,165
SYN-PS-0107,D21,Belagavi Dist,20,165
SYN-PS-0107,D21,Belagavi Dist,21,151
SYN-PS-0107,D21,Belagavi Dist,22,137
SYN-PS-0107,D21,Belagavi Dist,23,124
SYN-PS-0108,D21,Belagavi Dist,0,22
SYN-PS-0108,D21,Belagavi Dist,1,20
SYN-PS-0108,D21,Belagavi Dist,2,17
SYN-PS-0108,D21,Belagavi Dist,3,11
SYN-PS-0108,D21,Belagavi Dist,4,9
SYN-PS-0108,D21,Belagavi Dist,5,7
SYN-PS-0108,D21,Belagavi Dist,6,7
SYN-PS-0108,D21,Belagavi Dist,7,9
SYN-PS-0108,D21,Belagavi Dist,8,11
SYN-PS-0108,D21,Belagavi Dist,9,14
SYN-PS-0108,D21,Belagavi Dist,10,14
SYN-PS-0108,D21,Belagavi Dist,11,14
SYN-PS-0108,D21,Belagavi Dist,12,14
SYN-PS-0108,D21,Belagavi Dist,13,14
SYN-PS-0108,D21,Belagavi Dist,14,14
SYN-PS-0108,D21,Belagavi Dist,15,16
SYN-PS-0108,D21,Belagavi Dist,16,19
SYN-PS-0108,D21,Belagavi Dist,17,21
SYN-PS-0108,D21,Belagavi Dist,18,27
SYN-PS-0108,D21,Belagavi Dist,19,29
SYN-PS-0108,D21,Belagavi Dist,20,29
SYN-PS-0108,D21,Belagavi Dist,21,27
SYN-PS-0108,D21,Belagavi Dist,22,24
SYN-PS-0108,D21,Belagavi Dist,23,22
SYN-PS-0109,D21,Belagavi Dist,0,85
SYN-PS-0109,D21,Belagavi Dist,1,75
SYN-PS-0109,D21,Belagavi Dist,2,66
SYN-PS-0109,D21,Belagavi Dist,3,47
SYN-PS-0109,D21,Belagavi Dist,4,37
SYN-PS-0109,D21,Belagavi Dist,5,28
SYN-PS-0109,D21,Belagavi Dist,6,28
SYN-PS-0109,D21,Belagavi Dist,7,37
SYN-PS-0109,D21,Belagavi Dist,8,46
SYN-PS-0109,D21,Belagavi Dist,9,56
SYN-PS-0109,D21,Belagavi Dist,10,56
SYN-PS-0109,D21,Belagavi Dist,11,56
SYN-PS-0109,D21,Belagavi Dist,12,56
SYN-PS-0109,D21,Belagavi Dist,13,56
SYN-PS-0109,D21,Belagavi Dist,14,56
SYN-PS-0109,D21,Belagavi Dist,15,65
SYN-PS-0109,D21,Belagavi Dist,16,74
SYN-PS-0109,D21,Belagavi Dist,17,84
SYN-PS-0109,D21,Belagavi Dist,18,103
SYN-PS-0109,D21,Belagavi Dist,19,113
SYN-PS-0109,D21,Belagavi Dist,20,113
SYN-PS-0109,D21,Belagavi Dist,21,103
SYN-PS-0109,D21,Belagavi Dist,22,94
SYN-PS-0109,D21,Belagavi Dist,23,85
SYN-PS-0110,D21,Belagavi Dist,0,33
SYN-PS-0110,D21,Belagavi Dist,1,30
SYN-PS-0110,D21,Belagavi Dist,2,26
SYN-PS-0110,D21,Belagavi Dist,3,19
SYN-PS-0110,D21,Belagavi Dist,4,15
SYN-PS-0110,D21,Belagavi Dist,5,11
SYN-PS-0110,D21,Belagavi Dist,6,11
SYN-PS-0110,D21,Belagavi Dist,7,15
SYN-PS-0110,D21,Belagavi Dist,8,19
SYN-PS-0110,D21,Belagavi Dist,9,21
SYN-PS-0110,D21,Belagavi Dist,10,21
SYN-PS-0110,D21,Belagavi Dist,11,21
SYN-PS-0110,D21,Belagavi Dist,12,21
SYN-PS-0110,D21,Belagavi Dist,13,21
SYN-PS-0110,D21,Belagavi Dist,14,21
SYN-PS-0110,D21,Belagavi Dist,15,25
SYN-PS-0110,D21,Belagavi Dist,16,29
SYN-PS-0110,D21,Belagavi Dist,17,32
SYN-PS-0110,D21,Belagavi Dist,18,41
SYN-PS-0110,D21,Belagavi Dist,19,44
SYN-PS-0110,D21,Belagavi Dist,20,44
SYN-PS-0110,D21,Belagavi Dist,21,41
SYN-PS-0110,D21,Belagavi Dist,22,37
SYN-PS-0110,D21,Belagavi Dist,23,33
SYN-PS-0111,D21,Belagavi Dist,0,27
SYN-PS-0111,D21,Belagavi Dist,1,24
SYN-PS-0111,D21,Belagavi Dist,2,21
SYN-PS-0111,D21,Belagavi Dist,3,15
SYN-PS-0111,D21,Belagavi Dist,4,12
SYN-PS-0111,D21,Belagavi Dist,5,8
SYN-PS-0111,D21,Belagavi Dist,6,8
SYN-PS-0111,D21,Belagavi Dist,7,11
SYN-PS-0111,D21,Belagavi Dist,8,14
SYN-PS-0111,D21,Belagavi Dist,9,17
SYN-PS-0111,D21,Belagavi Dist,10,17
SYN-PS-0111,D21,Belagavi Dist,11,17
SYN-PS-0111,D21,Belagavi Dist,12,17
SYN-PS-0111,D21,Belagavi Dist,13,17
SYN-PS-0111,D21,Belagavi Dist,14,17
SYN-PS-0111,D21,Belagavi Dist,15,20
SYN-PS-0111,D21,Belagavi Dist,16,23
SYN-PS-0111,D21,Belagavi Dist,17,26
SYN-PS-0111,D21,Belagavi Dist,18,33
SYN-PS-0111,D21,Belagavi Dist,19,36
SYN-PS-0111,D21,Belagavi Dist,20,36
SYN-PS-0111,D21,Belagavi Dist,21,33
SYN-PS-0111,D21,Belagavi Dist,22,30
SYN-PS-0111,D21,Belagavi Dist,23,27
SYN-PS-0112,D22,Bagalkot,0,73
SYN-PS-0112,D22,Bagalkot,1,65
SYN-PS-0112,D22,Bagalkot,2,57
SYN-PS-0112,D22,Bagalkot,3,41
SYN-PS-0112,D22,Bagalkot,4,32
SYN-PS-0112,D22,Bagalkot,5,24
SYN-PS-0112,D22,Bagalkot,6,24
SYN-PS-0112,D22,Bagalkot,7,32
SYN-PS-0112,D22,Bagalkot,8,40
SYN-PS-0112,D22,Bagalkot,9,48
SYN-PS-0112,D22,Bagalkot,10,48
SYN-PS-0112,D22,Bagalkot,11,48
SYN-PS-0112,D22,Bagalkot,12,48
SYN-PS-0112,D22,Bagalkot,13,48
SYN-PS-0112,D22,Bagalkot,14,48
SYN-PS-0112,D22,Bagalkot,15,56
SYN-PS-0112,D22,Bagalkot,16,64
SYN-PS-0112,D22,Bagalkot,17,72
SYN-PS-0112,D22,Bagalkot,18,89
SYN-PS-0112,D22,Bagalkot,19,97
SYN-PS-0112,D22,Bagalkot,20,97
SYN-PS-0112,D22,Bagalkot,21,89
SYN-PS-0112,D22,Bagalkot,22,81
SYN-PS-0112,D22,Bagalkot,23,73
SYN-PS-0113,D22,Bagalkot,0,36
SYN-PS-0113,D22,Bagalkot,1,32
SYN-PS-0113,D22,Bagalkot,2,28
SYN-PS-0113,D22,Bagalkot,3,20
SYN-PS-0113,D22,Bagalkot,4,16
SYN-PS-0113,D22,Bagalkot,5,12
SYN-PS-0113,D22,Bagalkot,6,12
SYN-PS-0113,D22,Bagalkot,7,16
SYN-PS-0113,D22,Bagalkot,8,20
SYN-PS-0113,D22,Bagalkot,9,24
SYN-PS-0113,D22,Bagalkot,10,24
SYN-PS-0113,D22,Bagalkot,11,23
SYN-PS-0113,D22,Bagalkot,12,23
SYN-PS-0113,D22,Bagalkot,13,23
SYN-PS-0113,D22,Bagalkot,14,23
SYN-PS-0113,D22,Bagalkot,15,27
SYN-PS-0113,D22,Bagalkot,16,31
SYN-PS-0113,D22,Bagalkot,17,35
SYN-PS-0113,D22,Bagalkot,18,44
SYN-PS-0113,D22,Bagalkot,19,48
SYN-PS-0113,D22,Bagalkot,20,48
SYN-PS-0113,D22,Bagalkot,21,44
SYN-PS-0113,D22,Bagalkot,22,40
SYN-PS-0113,D22,Bagalkot,23,36
SYN-PS-0114,D22,Bagalkot,0,45
SYN-PS-0114,D22,Bagalkot,1,40
SYN-PS-0114,D22,Bagalkot,2,35
SYN-PS-0114,D22,Bagalkot,3,25
SYN-PS-0114,D22,Bagalkot,4,20
SYN-PS-0114,D22,Bagalkot,5,15
SYN-PS-0114,D22,Bagalkot,6,15
SYN-PS-0114,D22,Bagalkot,7,20
SYN-PS-0114,D22,Bagalkot,8,25
SYN-PS-0114,D22,Bagalkot,9,30
SYN-PS-0114,D22,Bagalkot,10,29
SYN-PS-0114,D22,Bagalkot,11,29
SYN-PS-0114,D22,Bagalkot,12,29
SYN-PS-0114,D22,Bagalkot,13,29
SYN-PS-0114,D22,Bagalkot,14,29
SYN-PS-0114,D22,Bagalkot,15,34
SYN-PS-0114,D22,Bagalkot,16,39
SYN-PS-0114,D22,Bagalkot,17,44
SYN-PS-0114,D22,Bagalkot,18,55
SYN-PS-0114,D22,Bagalkot,19,60
SYN-PS-0114,D22,Bagalkot,20,60
SYN-PS-0114,D22,Bagalkot,21,55
SYN-PS-0114,D22,Bagalkot,22,50
SYN-PS-0114,D22,Bagalkot,23,45
SYN-PS-0115,D22,Bagalkot,0,33
SYN-PS-0115,D22,Bagalkot,1,30
SYN-PS-0115,D22,Bagalkot,2,26
SYN-PS-0115,D22,Bagalkot,3,19
SYN-PS-0115,D22,Bagalkot,4,15
SYN-PS-0115,D22,Bagalkot,5,11
SYN-PS-0115,D22,Bagalkot,6,11
SYN-PS-0115,D22,Bagalkot,7,15
SYN-PS-0115,D22,Bagalkot,8,19
SYN-PS-0115,D22,Bagalkot,9,22
SYN-PS-0115,D22,Bagalkot,10,22
SYN-PS-0115,D22,Bagalkot,11,22
SYN-PS-0115,D22,Bagalkot,12,21
SYN-PS-0115,D22,Bagalkot,13,21
SYN-PS-0115,D22,Bagalkot,14,21
SYN-PS-0115,D22,Bagalkot,15,25
SYN-PS-0115,D22,Bagalkot,16,29
SYN-PS-0115,D22,Bagalkot,17,32
SYN-PS-0115,D22,Bagalkot,18,41
SYN-PS-0115,D22,Bagalkot,19,44
SYN-PS-0115,D22,Bagalkot,20,44
SYN-PS-0115,D22,Bagalkot,21,41
SYN-PS-0115,D22,Bagalkot,22,37
SYN-PS-0115,D22,Bagalkot,23,33
SYN-PS-0116,D23,Vijayapur,0,42
SYN-PS-0116,D23,Vijayapur,1,37
SYN-PS-0116,D23,Vijayapur,2,33
SYN-PS-0116,D23,Vijayapur,3,24
SYN-PS-0116,D23,Vijayapur,4,19
SYN-PS-0116,D23,Vijayapur,5,13
SYN-PS-0116,D23,Vijayapur,6,13
SYN-PS-0116,D23,Vijayapur,7,18
SYN-PS-0116,D23,Vijayapur,8,23
SYN-PS-0116,D23,Vijayapur,9,27
SYN-PS-0116,D23,Vijayapur,10,27
SYN-PS-0116,D23,Vijayapur,11,27
SYN-PS-0116,D23,Vijayapur,12,27
SYN-PS-0116,D23,Vijayapur,13,27
SYN-PS-0116,D23,Vijayapur,14,27
SYN-PS-0116,D23,Vijayapur,15,32
SYN-PS-0116,D23,Vijayapur,16,36
SYN-PS-0116,D23,Vijayapur,17,41
SYN-PS-0116,D23,Vijayapur,18,51
SYN-PS-0116,D23,Vijayapur,19,56
SYN-PS-0116,D23,Vijayapur,20,56
SYN-PS-0116,D23,Vijayapur,21,51
SYN-PS-0116,D23,Vijayapur,22,47
SYN-PS-0116,D23,Vijayapur,23,42
SYN-PS-0117,D23,Vijayapur,0,22
SYN-PS-0117,D23,Vijayapur,1,20
SYN-PS-0117,D23,Vijayapur,2,17
SYN-PS-0117,D23,Vijayapur,3,13
SYN-PS-0117,D23,Vijayapur,4,10
SYN-PS-0117,D23,Vijayapur,5,8
SYN-PS-0117,D23,Vijayapur,6,7
SYN-PS-0117,D23,Vijayapur,7,9
SYN-PS-0117,D23,Vijayapur,8,12
SYN-PS-0117,D23,Vijayapur,9,14
SYN-PS-0117,D23,Vijayapur,10,14
SYN-PS-0117,D23,Vijayapur,11,14
SYN-PS-0117,D23,Vijayapur,12,14
SYN-PS-0117,D23,Vijayapur,13,14
SYN-PS-0117,D23,Vijayapur,14,14
SYN-PS-0117,D23,Vijayapur,15,16
SYN-PS-0117,D23,Vijayapur,16,19
SYN-PS-0117,D23,Vijayapur,17,21
SYN-PS-0117,D23,Vijayapur,18,27
SYN-PS-0117,D23,Vijayapur,19,29
SYN-PS-0117,D23,Vijayapur,20,29
SYN-PS-0117,D23,Vijayapur,21,27
SYN-PS-0117,D23,Vijayapur,22,25
SYN-PS-0117,D23,Vijayapur,23,22
SYN-PS-0118,D23,Vijayapur,0,87
SYN-PS-0118,D23,Vijayapur,1,77
SYN-PS-0118,D23,Vijayapur,2,68
SYN-PS-0118,D23,Vijayapur,3,48
SYN-PS-0118,D23,Vijayapur,4,39
SYN-PS-0118,D23,Vijayapur,5,28
SYN-PS-0118,D23,Vijayapur,6,28
SYN-PS-0118,D23,Vijayapur,7,38
SYN-PS-0118,D23,Vijayapur,8,47
SYN-PS-0118,D23,Vijayapur,9,57
SYN-PS-0118,D23,Vijayapur,10,57
SYN-PS-0118,D23,Vijayapur,11,57
SYN-PS-0118,D23,Vijayapur,12,57
SYN-PS-0118,D23,Vijayapur,13,57
SYN-PS-0118,D23,Vijayapur,14,57
SYN-PS-0118,D23,Vijayapur,15,67
SYN-PS-0118,D23,Vijayapur,16,76
